"node","source","0","123689","123689","und","1","1270"
"node","source","0","123690","123690","und","0","1270"
"node","source","0","123691","123691","und","0","1270"
"node","source","0","123692","123692","und","0","1270"
"node","source","0","123692","123692","und","1","22294"
"node","source","0","123693","123693","und","0","1270"
"node","source","0","123694","123694","und","0","1270"
"node","source","0","123695","123695","und","0","1270"
"node","source","0","123696","123696","und","0","1270"
"node","source","0","123697","123697","und","0","1270"
"node","source","0","123697","123697","und","1","22294"
"node","source","0","123698","123698","und","0","1270"
"node","source","0","123698","123698","und","1","22294"
"node","source","0","123699","123699","und","0","1270"
"node","source","0","123699","123699","und","1","22294"
"node","source","0","123700","123700","und","0","1270"
"node","source","0","123701","123701","und","0","1270"
"node","source","0","123701","123701","und","1","22294"
"node","source","0","123702","123702","und","0","1270"
"node","source","0","123703","123703","und","0","1270"
"node","source","0","123704","123704","und","0","1270"
"node","source","0","123704","123704","und","1","22294"
"node","source","0","123705","123705","und","0","1270"
"node","source","0","123715","123715","und","0","251540"
"node","source","0","123716","123716","und","0","251540"
"node","source","0","123723","123723","und","0","600"
"node","source","0","123723","123723","und","1","1269"
"node","source","0","123723","123723","und","2","1258"
"node","source","0","123724","123724","und","0","11119"
"node","source","0","123724","123724","und","1","1327"
"node","source","0","123724","123724","und","2","130389"
"node","source","0","123725","123725","und","0","613"
"node","source","0","123736","123736","und","0","22294"
"node","source","0","123744","123744","und","0","39674"
"node","source","0","123744","123744","und","1","12877"
"node","source","0","123744","123744","und","2","598"
"node","source","0","123744","123744","und","3","613"
"node","source","0","123745","123745","und","0","1258"
"node","source","0","123750","123750","und","0","11119"
"node","source","0","123755","123755","und","0","193"
"node","source","0","123756","123756","und","0","613"
"node","source","0","123756","123756","und","1","1270"
"node","source","0","123759","123759","und","0","22294"
"node","source","0","588308","588308","und","0","600"
"node","source","0","588308","588308","und","1","1258"
"node","source","0","588308","588308","und","2","59179"
"node","source","0","588309","588309","und","0","600"
"node","source","0","588716","588716","und","0","1296"
"node","source","0","588733","588733","und","0","1323"
"node","source","0","589026","589026","und","0","1707"
"node","source","0","589026","589026","und","1","1361"
"node","source","0","589026","589026","und","2","1258"
"node","source","0","589057","589057","und","0","1270"
"node","source","0","589057","589057","und","1","613"
"node","source","0","599679","599679","und","0","22294"
"node","source","0","604043","604043","und","0","600"
"node","source","0","604043","604043","und","1","1361"
"node","source","0","604043","604043","und","2","59180"
"node","source","0","604043","604043","und","3","1707"
"node","source","0","604043","604043","und","4","1258"
"node","source","0","604043","604043","und","5","613"
"node","source","0","620437","620437","und","0","1329"
"node","source","0","620437","620437","und","1","24328"
"node","source","0","620437","620437","und","2","1258"
"node","source","0","637892","637892","und","0","1"
"node","source","0","637892","637892","und","1","1326"
"node","source","0","638296","638296","und","0","613"
"node","source","0","638308","638308","und","0","1258"
"node","source","0","638308","638308","und","1","613"
"node","source","0","651162","651162","und","0","4079"
"node","source","0","653927","653927","und","0","7053"
"node","source","0","653927","653927","und","1","11203"
"node","source","0","653927","653927","und","2","11205"
"node","source","0","653927","653927","und","3","7077"
"node","source","0","656252","656252","und","0","11655"
"node","source","0","662398","662398","und","0","4079"
"node","source","0","664930","664930","und","0","18700"
"node","source","0","666487","666487","und","0","598"
"node","source","0","666639","666639","und","0","613"
"node","source","0","666639","666639","und","1","23963"
"node","source","0","666639","666639","und","2","1258"
"node","source","0","666847","666847","und","0","26686"
"node","source","0","666893","666893","und","0","613"
"node","source","0","666893","666893","und","1","25355"
"node","source","0","669030","669030","und","0","22294"
"node","source","0","669163","669163","und","0","34029"
"node","source","0","669907","669907","und","0","35068"
"node","source","0","669907","669907","und","1","1270"
"node","source","0","670659","670659","und","0","36031"
"node","source","0","670659","670659","und","1","613"
"node","source","0","671867","671867","und","0","39674"
"node","source","0","672072","672072","und","0","40114"
"node","source","0","672452","672452","und","0","35068"
"node","source","0","672452","672452","und","1","1270"
"node","source","0","672452","672452","und","2","613"
"node","source","0","672485","672485","und","0","1"
"node","source","0","672485","672485","und","1","600"
"node","source","0","672485","672485","und","2","59179"
"node","source","0","672485","672485","und","3","1258"
"node","source","0","672485","672485","und","4","59180"
"node","source","0","672485","672485","und","5","40084"
"node","source","0","672486","672486","und","0","1"
"node","source","0","672486","672486","und","1","600"
"node","source","0","672486","672486","und","2","1258"
"node","source","0","672486","672486","und","3","40088"
"node","source","0","672573","672573","und","0","17630"
"node","source","0","672574","672574","und","0","11256"
"node","source","0","672993","672993","und","0","11256"
"node","source","0","673018","673018","und","0","11256"
"node","source","0","673021","673021","und","0","11256"
"node","source","0","673031","673031","und","0","11256"
"node","source","0","673035","673035","und","0","11256"
"node","source","0","673084","673084","und","0","11256"
"node","source","0","673643","673643","und","0","600"
"node","source","0","673643","673643","und","1","40088"
"node","source","0","673703","673703","und","0","35068"
"node","source","0","673703","673703","und","1","613"
"node","source","0","673703","673703","und","2","1270"
"node","source","0","674352","674352","und","0","34029"
"node","source","0","674494","674494","und","0","1258"
"node","source","0","674508","674508","und","0","34029"
"node","source","0","674599","674599","und","0","193"
"node","source","0","674790","674790","und","0","54160"
"node","source","0","674988","674988","und","0","40088"
"node","source","0","675683","675683","und","0","1258"
"node","source","0","675783","675783","und","0","600"
"node","source","0","675783","675783","und","1","1258"
"node","source","0","675783","675783","und","2","59180"
"node","source","0","675815","675815","und","0","600"
"node","source","0","675815","675815","und","1","59179"
"node","source","0","675815","675815","und","2","1258"
"node","source","0","676377","676377","und","0","600"
"node","source","0","676377","676377","und","1","59179"
"node","source","0","676377","676377","und","2","1258"
"node","source","0","676545","676545","und","0","1258"
"node","source","0","676971","676971","und","0","600"
"node","source","0","676971","676971","und","1","59179"
"node","source","0","676971","676971","und","2","613"
"node","source","0","680241","680241","und","0","68860"
"node","source","0","680956","680956","und","0","72552"
"node","source","0","680970","680970","und","0","1258"
"node","source","0","682632","682632","und","0","1327"
"node","source","0","682632","682632","und","1","40088"
"node","source","0","683940","683940","und","0","600"
"node","source","0","683940","683940","und","1","1361"
"node","source","0","683940","683940","und","2","59180"
"node","source","0","683940","683940","und","3","1707"
"node","source","0","683940","683940","und","4","1258"
"node","source","0","683940","683940","und","5","613"
"node","source","0","687359","687359","und","0","600"
"node","source","0","687359","687359","und","1","40088"
"node","source","0","687359","687359","und","2","1258"
"node","source","0","691366","691366","und","0","1258"
"node","source","0","691366","691366","und","1","59180"
"node","source","0","693551","693551","und","0","59179"
"node","source","0","693601","693601","und","0","600"
"node","source","0","693601","693601","und","1","59179"
"node","source","0","693660","693660","und","0","600"
"node","source","0","693660","693660","und","1","59179"
"node","source","0","693689","693689","und","0","59179"
"node","source","0","694888","694888","und","0","40084"
"node","source","0","695071","695071","und","0","12877"
"node","source","0","695128","695128","und","0","12877"
"node","source","0","695712","695712","und","0","12877"
"node","source","0","695712","695712","und","1","59179"
"node","source","0","695901","695901","und","0","59179"
"node","source","0","696057","696057","und","0","59179"
"node","source","0","696271","696271","und","0","12877"
"node","source","0","696351","696351","und","0","12877"
"node","source","0","696381","696381","und","0","59179"
"node","source","0","696486","696486","und","0","12877"
"node","source","0","696486","696486","und","1","59179"
"node","source","0","697904","697904","und","0","12877"
"node","source","0","697918","697918","und","0","12877"
"node","source","0","697990","697990","und","0","12877"
"node","source","0","698165","698165","und","0","12877"
"node","source","0","698177","698177","und","0","12877"
"node","source","0","698177","698177","und","1","59179"
"node","source","0","698191","698191","und","0","59179"
"node","source","0","698647","698647","und","0","12877"
"node","source","0","698765","698765","und","0","12877"
"node","source","0","698765","698765","und","1","59179"
"node","source","0","698806","698806","und","0","12877"
"node","source","0","698931","698931","und","0","12877"
"node","source","0","698934","698934","und","0","12877"
"node","source","0","699064","699064","und","0","12877"
"node","source","0","699072","699072","und","0","12877"
"node","source","0","699081","699081","und","0","59179"
"node","source","0","699152","699152","und","0","12877"
"node","source","0","699214","699214","und","0","12877"
"node","source","0","699262","699262","und","0","251430"
"node","source","0","699262","699262","und","1","251425"
"node","source","0","699262","699262","und","2","251426"
"node","source","0","699262","699262","und","3","251429"
"node","source","0","699262","699262","und","4","59179"
"node","source","0","699262","699262","und","5","251431"
"node","source","0","699263","699263","und","0","12877"
"node","source","0","699459","699459","und","0","12877"
"node","source","0","699459","699459","und","1","59179"
"node","source","0","699463","699463","und","0","12877"
"node","source","0","699474","699474","und","0","12877"
"node","source","0","699507","699507","und","0","12877"
"node","source","0","699521","699521","und","0","59179"
"node","source","0","699525","699525","und","0","59179"
"node","source","0","699542","699542","und","0","59179"
"node","source","0","699578","699578","und","0","251435"
"node","source","0","699578","699578","und","1","613"
"node","source","0","699578","699578","und","2","251594"
"node","source","0","699578","699578","und","3","1327"
"node","source","0","699578","699578","und","4","251595"
"node","source","0","699578","699578","und","5","251596"
"node","source","0","700994","700994","und","0","12877"
"node","source","0","701002","701002","und","0","12877"
"node","source","0","701008","701008","und","0","59179"
"node","source","0","701044","701044","und","0","12877"
"node","source","0","701050","701050","und","0","12877"
"node","source","0","701081","701081","und","0","251430"
"node","source","0","701081","701081","und","1","251598"
"node","source","0","701096","701096","und","0","251430"
"node","source","0","701096","701096","und","1","251598"
"node","source","0","701107","701107","und","0","251430"
"node","source","0","701107","701107","und","1","251598"
"node","source","0","701209","701209","und","0","251430"
"node","source","0","701209","701209","und","1","251598"
"node","source","0","701224","701224","und","0","12877"
"node","source","0","701262","701262","und","0","251430"
"node","source","0","701262","701262","und","1","251598"
"node","source","0","701328","701328","und","0","251430"
"node","source","0","701328","701328","und","1","251598"
"node","source","0","701335","701335","und","0","251430"
"node","source","0","701335","701335","und","1","251598"
"node","source","0","701618","701618","und","0","251430"
"node","source","0","701618","701618","und","1","251598"
"node","source","0","701637","701637","und","0","251430"
"node","source","0","701637","701637","und","1","251598"
"node","source","0","701771","701771","und","0","12877"
"node","source","0","701804","701804","und","0","1258"
"node","source","0","701835","701835","und","0","12877"
"node","source","0","701871","701871","und","0","251430"
"node","source","0","701871","701871","und","1","251598"
"node","source","0","701879","701879","und","0","12877"
"node","source","0","701887","701887","und","0","12877"
"node","source","0","701895","701895","und","0","12877"
"node","source","0","701917","701917","und","0","251430"
"node","source","0","701917","701917","und","1","251598"
"node","source","0","701937","701937","und","0","251430"
"node","source","0","701937","701937","und","1","251598"
"node","source","0","701971","701971","und","0","251430"
"node","source","0","701971","701971","und","1","251598"
"node","source","0","701991","701991","und","0","251430"
"node","source","0","701991","701991","und","1","251598"
"node","source","0","702005","702005","und","0","251430"
"node","source","0","702005","702005","und","1","251598"
"node","source","0","702061","702061","und","0","251430"
"node","source","0","702061","702061","und","1","251598"
"node","source","0","702113","702113","und","0","12877"
"node","source","0","702113","702113","und","1","59179"
"node","source","0","702186","702186","und","0","12877"
"node","source","0","702189","702189","und","0","12877"
"node","source","0","702208","702208","und","0","12877"
"node","source","0","702226","702226","und","0","12877"
"node","source","0","702226","702226","und","1","59179"
"node","source","0","702228","702228","und","0","12877"
"node","source","0","702358","702358","und","0","1707"
"node","source","0","702359","702359","und","0","1707"
"node","source","0","702383","702383","und","0","12877"
"node","source","0","702468","702468","und","0","613"
"node","source","0","702468","702468","und","1","59179"
"node","source","0","702468","702468","und","2","251564"
"node","source","0","702501","702501","und","0","600"
"node","source","0","702501","702501","und","1","59179"
"node","source","0","702501","702501","und","2","613"
"node","source","0","702510","702510","und","0","12877"
"node","source","0","702510","702510","und","1","59179"
"node","source","0","702518","702518","und","0","12877"
"node","source","0","702547","702547","und","0","251538"
"node","source","0","702547","702547","und","1","251539"
"node","source","0","702547","702547","und","2","251537"
"node","source","0","702589","702589","und","0","12877"
"node","source","0","702611","702611","und","0","251541"
"node","source","0","702611","702611","und","1","251581"
"node","source","0","702611","702611","und","2","251546"
"node","source","0","702611","702611","und","3","251545"
"node","source","0","702611","702611","und","4","251536"
"node","source","0","702611","702611","und","5","251580"
"node","source","0","702611","702611","und","6","251554"
"node","source","0","702611","702611","und","7","251561"
"node","source","0","702611","702611","und","8","1258"
"node","source","0","702611","702611","und","9","251553"
"node","source","0","702611","702611","und","10","251558"
"node","source","0","702611","702611","und","11","251555"
"node","source","0","702611","702611","und","12","251582"
"node","source","0","702611","702611","und","13","1296"
"node","source","0","702611","702611","und","14","251583"
"node","source","0","702624","702624","und","0","12877"
"node","source","0","703087","703087","und","0","12877"
"node","source","0","703301","703301","und","0","12877"
"node","source","0","703559","703559","und","0","251539"
"node","source","0","703575","703575","und","0","251539"
"node","source","0","704091","704091","und","0","1296"
"node","source","0","705107","705107","und","0","12877"
"node","source","0","705131","705131","und","0","12877"
"node","source","0","705146","705146","und","0","12877"
"node","source","0","705175","705175","und","0","12877"
"node","source","0","705661","705661","und","0","34029"
"node","source","0","706230","706230","und","0","12877"
"node","source","0","706237","706237","und","0","12877"
"node","source","0","706305","706305","und","0","12877"
"node","source","0","706317","706317","und","0","12877"
"node","source","0","706318","706318","und","0","59179"
"node","source","0","706318","706318","und","1","251564"
"node","source","0","706321","706321","und","0","59179"
"node","source","0","706321","706321","und","1","251564"
"node","source","0","706322","706322","und","0","59179"
"node","source","0","706322","706322","und","1","251564"
"node","source","0","706323","706323","und","0","59179"
"node","source","0","706323","706323","und","1","251564"
"node","source","0","706333","706333","und","0","1361"
"node","source","0","706333","706333","und","1","251575"
"node","source","0","706333","706333","und","2","251576"
"node","source","0","706333","706333","und","3","251573"
"node","source","0","706333","706333","und","4","251572"
"node","source","0","706333","706333","und","5","251571"
"node","source","0","706333","706333","und","6","251574"
"node","source","0","706333","706333","und","7","251577"
"node","source","0","706624","706624","und","0","251564"
"node","source","0","706624","706624","und","1","59179"
"node","source","0","706625","706625","und","0","251564"
"node","source","0","706625","706625","und","1","59179"
"node","source","0","706626","706626","und","0","251564"
"node","source","0","706626","706626","und","1","59179"
"node","source","0","706627","706627","und","0","251564"
"node","source","0","706627","706627","und","1","59179"
"node","source","0","706628","706628","und","0","251564"
"node","source","0","706628","706628","und","1","59179"
"node","source","0","706629","706629","und","0","251564"
"node","source","0","706629","706629","und","1","59179"
"node","source","0","706630","706630","und","0","251564"
"node","source","0","706630","706630","und","1","59179"
"node","source","0","706631","706631","und","0","251564"
"node","source","0","706631","706631","und","1","59179"
"node","source","0","706632","706632","und","0","251564"
"node","source","0","706632","706632","und","1","59179"
"node","source","0","706646","706646","und","0","52376"
"node","source","0","706688","706688","und","0","12877"
"node","source","0","706707","706707","und","0","12877"
"node","source","0","706711","706711","und","0","251541"
"node","source","0","706711","706711","und","1","251581"
"node","source","0","706711","706711","und","2","251546"
"node","source","0","706711","706711","und","3","251536"
"node","source","0","706711","706711","und","4","251580"
"node","source","0","706711","706711","und","5","251585"
"node","source","0","706711","706711","und","6","1258"
"node","source","0","706711","706711","und","7","251558"
"node","source","0","706711","706711","und","8","251555"
"node","source","0","706711","706711","und","9","251582"
"node","source","0","706711","706711","und","10","251584"
"node","source","0","706711","706711","und","11","1296"
"node","source","0","706711","706711","und","12","251583"
"node","source","0","706887","706887","und","0","12877"
"node","source","0","709880","709880","und","0","251588"
"node","source","0","709880","709880","und","1","59179"
"node","source","0","709973","709973","und","0","40084"
"node","source","0","710074","710074","und","0","17630"
"node","source","0","710075","710075","und","0","251590"
"node","source","0","710076","710076","und","0","12877"
"node","source","0","710152","710152","und","0","251430"
"node","source","0","710152","710152","und","1","251593"
"node","source","0","710152","710152","und","2","251592"
"node","source","0","710155","710155","und","0","12877"
"node","source","0","710497","710497","und","0","251544"
"node","source","0","710862","710862","und","0","12877"
